Column1,X,GDate,Value,Index,Province,Province_Name,Province_Code,GAS,Waves,COVID_Status,Year,Month,Day,Real_Value,Date,Days,Status
397,397,3/22/2019,1.615,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,3,22,0.0001615,3/22/2019,9,0
398,398,3/23/2019,1.479,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,3,23,0.0001479,3/23/2019,10,0
399,399,3/24/2019,11.1055,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,3,24,0.00111055,3/24/2019,11,0
400,400,3/25/2019,NA,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,3,25,,3/25/2019,12,0
401,401,3/26/2019,NA,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,3,26,,3/26/2019,13,0
402,402,3/27/2019,-0.679,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,3,27,-0.0000679,3/27/2019,14,0
403,403,3/28/2019,0.855,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,3,28,0.0000855,3/28/2019,15,0
404,404,3/29/2019,6.715,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,3,29,0.0006715,3/29/2019,16,0
405,405,3/30/2019,5.705,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,3,30,0.0005705,3/30/2019,17,0
406,406,3/31/2019,NA,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,3,31,,3/31/2019,18,0
407,407,4/1/2019,2.367,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,1,0.0002367,4/1/2019,19,0
408,408,4/2/2019,0.127,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,2,0.0000127,4/2/2019,20,0
409,409,4/3/2019,1.303,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,3,0.0001303,4/3/2019,21,0
410,410,4/4/2019,0.534,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,4,0.0000534,4/4/2019,22,0
411,411,4/5/2019,2.918,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,5,0.0002918,4/5/2019,23,0
412,412,4/6/2019,1.544,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,6,0.0001544,4/6/2019,24,0
413,413,4/7/2019,1.061,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,7,0.0001061,4/7/2019,25,0
414,414,4/8/2019,0.8175,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,8,0.00008175,4/8/2019,26,0
415,415,4/9/2019,3.7555,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,9,0.00037555,4/9/2019,27,0
416,416,4/10/2019,2.0695,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,10,0.00020695,4/10/2019,28,0
417,417,4/11/2019,1.697,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,11,0.0001697,4/11/2019,29,0
418,418,4/12/2019,4.327,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,12,0.0004327,4/12/2019,30,0
419,419,4/13/2019,-0.513,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,13,-0.0000513,4/13/2019,31,0
420,420,4/14/2019,3.3875,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,14,0.00033875,4/14/2019,32,0
421,421,4/15/2019,3.4555,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,15,0.00034555,4/15/2019,33,0
422,422,4/16/2019,-0.305,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,16,-0.0000305,4/16/2019,34,0
423,423,4/17/2019,0.42,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,17,0.000042,4/17/2019,35,0
424,424,4/18/2019,2.966,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,18,0.0002966,4/18/2019,36,0
425,425,4/19/2019,-0.624,SO2_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,SO2,W1,0_NOCOVID,2019,4,19,-0.0000624,4/19/2019,37,0
486,486,3/14/2019,-5934.5825,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,14,-0.59345825,3/14/2019,1,0
487,487,3/15/2019,-4173.694,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,15,-0.4173694,3/15/2019,2,0
488,488,3/16/2019,-3733.699,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,16,-0.3733699,3/16/2019,3,0
489,489,3/17/2019,-6714.208,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,17,-0.6714208,3/17/2019,4,0
490,490,3/18/2019,-11396.827,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,18,-1.1396827,3/18/2019,5,0
491,491,3/19/2019,-9221.155,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,19,-0.9221155,3/19/2019,6,0
492,492,3/20/2019,-5728.91,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,20,-0.572891,3/20/2019,7,0
493,493,3/21/2019,-8591.266,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,21,-0.8591266,3/21/2019,8,0
494,494,3/22/2019,-7654.042,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,22,-0.7654042,3/22/2019,9,0
495,495,3/23/2019,-10553.502,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,23,-1.0553502,3/23/2019,10,0
496,496,3/24/2019,-3484.238333,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,24,-0.348423833,3/24/2019,11,0
497,497,3/25/2019,-6976.2085,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,25,-0.69762085,3/25/2019,12,0
498,498,3/26/2019,-4334.56,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,26,-0.433456,3/26/2019,13,0
499,499,3/27/2019,-6015.333,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,27,-0.6015333,3/27/2019,14,0
500,500,3/28/2019,-14813.896,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,28,-1.4813896,3/28/2019,15,0
501,501,3/29/2019,-7849.95,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,29,-0.784995,3/29/2019,16,0
502,502,3/30/2019,-7159.721,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,30,-0.7159721,3/30/2019,17,0
503,503,3/31/2019,-3228.966,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,3,31,-0.3228966,3/31/2019,18,0
504,504,4/1/2019,-7084.74,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,1,-0.708474,4/1/2019,19,0
505,505,4/2/2019,-6047.303,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,2,-0.6047303,4/2/2019,20,0
506,506,4/3/2019,-8902.574,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,3,-0.8902574,4/3/2019,21,0
507,507,4/4/2019,-10516.07267,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,4,-1.051607267,4/4/2019,22,0
508,508,4/5/2019,-2428.557,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,5,-0.2428557,4/5/2019,23,0
509,509,4/6/2019,-5061.1,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,6,-0.50611,4/6/2019,24,0
510,510,4/7/2019,-12341.538,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,7,-1.2341538,4/7/2019,25,0
511,511,4/8/2019,-11964.4375,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,8,-1.19644375,4/8/2019,26,0
512,512,4/9/2019,-7222.735,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,9,-0.7222735,4/9/2019,27,0
513,513,4/10/2019,-4745.1355,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,10,-0.47451355,4/10/2019,28,0
514,514,4/11/2019,-3982.501,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,11,-0.3982501,4/11/2019,29,0
515,515,4/12/2019,-9531.138,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,12,-0.9531138,4/12/2019,30,0
516,516,4/13/2019,-11318.701,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,13,-1.1318701,4/13/2019,31,0
517,517,4/14/2019,-7330.7175,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,14,-0.73307175,4/14/2019,32,0
518,518,4/15/2019,-1664.3635,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,15,-0.16643635,4/15/2019,33,0
519,519,4/16/2019,-5954.123,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,16,-0.5954123,4/16/2019,34,0
520,520,4/17/2019,-1204.646,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,17,-0.1204646,4/17/2019,35,0
521,521,4/18/2019,-11159.623,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,18,-1.1159623,4/18/2019,36,0
522,522,4/19/2019,-12599.488,AEI_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,AEI,W1,0_NOCOVID,2019,4,19,-1.2599488,4/19/2019,37,0
583,583,3/14/2019,0.923,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,14,0.0000923,3/14/2019,1,0
584,584,3/15/2019,0.952,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,15,0.0000952,3/15/2019,2,0
585,585,3/16/2019,0.582,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,16,0.0000582,3/16/2019,3,0
586,586,3/17/2019,NA,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,17,,3/17/2019,4,0
587,587,3/18/2019,1.111,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,18,0.0001111,3/18/2019,5,0
588,588,3/19/2019,1.1155,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,19,0.00011155,3/19/2019,6,0
589,589,3/20/2019,0.654,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,20,0.0000654,3/20/2019,7,0
590,590,3/21/2019,0.706,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,21,0.0000706,3/21/2019,8,0
591,591,3/22/2019,0.983,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,22,0.0000983,3/22/2019,9,0
592,592,3/23/2019,0.617,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,23,0.0000617,3/23/2019,10,0
593,593,3/24/2019,0.627,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,24,0.0000627,3/24/2019,11,0
594,594,3/25/2019,NA,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,25,,3/25/2019,12,0
595,595,3/26/2019,NA,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,26,,3/26/2019,13,0
596,596,3/27/2019,0.3,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,27,0.00003,3/27/2019,14,0
597,597,3/28/2019,1.268,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,28,0.0001268,3/28/2019,15,0
598,598,3/29/2019,0.4095,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,29,0.00004095,3/29/2019,16,0
599,599,3/30/2019,0.466,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,30,0.0000466,3/30/2019,17,0
600,600,3/31/2019,NA,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,3,31,,3/31/2019,18,0
601,601,4/1/2019,1.118,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,1,0.0001118,4/1/2019,19,0
602,602,4/2/2019,0.708,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,2,0.0000708,4/2/2019,20,0
603,603,4/3/2019,0.606,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,3,0.0000606,4/3/2019,21,0
604,604,4/4/2019,0.394,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,4,0.0000394,4/4/2019,22,0
605,605,4/5/2019,0.579,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,5,0.0000579,4/5/2019,23,0
606,606,4/6/2019,0.703,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,6,0.0000703,4/6/2019,24,0
607,607,4/7/2019,0.364,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,7,0.0000364,4/7/2019,25,0
608,608,4/8/2019,0.9555,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,8,0.00009555,4/8/2019,26,0
609,609,4/9/2019,0.867,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,9,0.0000867,4/9/2019,27,0
610,610,4/10/2019,0.695,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,10,0.0000695,4/10/2019,28,0
611,611,4/11/2019,0.872,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,11,0.0000872,4/11/2019,29,0
612,612,4/12/2019,1.327,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,12,0.0001327,4/12/2019,30,0
613,613,4/13/2019,1.048,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,13,0.0001048,4/13/2019,31,0
614,614,4/14/2019,0.802,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,14,0.0000802,4/14/2019,32,0
615,615,4/15/2019,0.5895,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,15,0.00005895,4/15/2019,33,0
616,616,4/16/2019,0.58,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,16,0.000058,4/16/2019,34,0
617,617,4/17/2019,0.811,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,17,0.0000811,4/17/2019,35,0
618,618,4/18/2019,1.11,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,18,0.000111,4/18/2019,36,0
619,619,4/19/2019,0.774,HCHO_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,HCHO,W1,0_NOCOVID,2019,4,19,0.0000774,4/19/2019,37,0
717,717,3/14/2019,834255995.3,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,14,83425.59953,3/14/2019,1,0
718,718,3/15/2019,831031318.5,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,15,83103.13185,3/15/2019,2,0
719,719,3/16/2019,832393875.9,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,16,83239.38759,3/16/2019,3,0
720,720,3/17/2019,826651987.1,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,17,82665.19871,3/17/2019,4,0
721,721,3/18/2019,828564379.9,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,18,82856.43799,3/18/2019,5,0
722,722,3/19/2019,833947574.2,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,19,83394.75742,3/19/2019,6,0
723,723,3/20/2019,834129963.4,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,20,83412.99634,3/20/2019,7,0
724,724,3/21/2019,834562133.5,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,21,83456.21335,3/21/2019,8,0
725,725,3/22/2019,836024666,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,22,83602.4666,3/22/2019,9,0
726,726,3/23/2019,835348901.9,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,23,83534.89019,3/23/2019,10,0
727,727,3/24/2019,832471458.8,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,24,83247.14588,3/24/2019,11,0
728,728,3/25/2019,830110632.2,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,25,83011.06322,3/25/2019,12,0
729,729,3/26/2019,830695055.2,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,26,83069.50552,3/26/2019,13,0
730,730,3/27/2019,833349984.1,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,27,83334.99841,3/27/2019,14,0
731,731,3/28/2019,834977992,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,28,83497.7992,3/28/2019,15,0
732,732,3/29/2019,836489758.8,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,29,83648.97588,3/29/2019,16,0
733,733,3/30/2019,836749080.1,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,30,83674.90801,3/30/2019,17,0
734,734,3/31/2019,836992846.5,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,3,31,83699.28465,3/31/2019,18,0
735,735,4/1/2019,828746767.8,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,1,82874.67678,4/1/2019,19,0
736,736,4/2/2019,832463889.9,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,2,83246.38899,4/2/2019,20,0
737,737,4/3/2019,835762147.2,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,3,83576.21472,4/3/2019,21,0
738,738,4/4/2019,837290326.8,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,4,83729.03268,4/4/2019,22,0
739,739,4/5/2019,838799546,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,5,83879.9546,4/5/2019,23,0
740,740,4/6/2019,836987259.6,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,6,83698.72596,4/6/2019,24,0
741,741,4/7/2019,834606270.6,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,7,83460.62706,4/7/2019,25,0
742,742,4/8/2019,831539097.9,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,8,83153.90979,4/8/2019,26,0
743,743,4/9/2019,832821617.9,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,9,83282.16179,4/9/2019,27,0
744,744,4/10/2019,834505441.6,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,10,83450.54416,4/10/2019,28,0
745,745,4/11/2019,834965889.3,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,11,83496.58893,4/11/2019,29,0
746,746,4/12/2019,833992548.7,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,12,83399.25487,4/12/2019,30,0
747,747,4/13/2019,833846717.5,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,13,83384.67175,4/13/2019,31,0
748,748,4/14/2019,834023266.9,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,14,83402.32669,4/14/2019,32,0
749,749,4/15/2019,834198781.3,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,15,83419.87813,4/15/2019,33,0
750,750,4/16/2019,834877939.4,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,16,83487.79394,4/16/2019,34,0
751,751,4/17/2019,832904285,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,17,83290.4285,4/17/2019,35,0
752,752,4/18/2019,833621728.1,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,18,83362.17281,4/18/2019,36,0
753,753,4/19/2019,832008378.4,Pressure_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,Pressure,W1,0_NOCOVID,2019,4,19,83200.83784,4/19/2019,37,0
815,815,3/14/2019,0.011375,TPrecipitation_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,TPrecipitation,W1,0_NOCOVID,2019,3,14,1.14E-06,3/14/2019,1,0
816,816,3/15/2019,0.587625,TPrecipitation_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,TPrecipitation,W1,0_NOCOVID,2019,3,15,5.88E-05,3/15/2019,2,0
817,817,3/16/2019,0.000375,TPrecipitation_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,TPrecipitation,W1,0_NOCOVID,2019,3,16,3.75E-08,3/16/2019,3,0
818,818,3/17/2019,1.158,TPrecipitation_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,TPrecipitation,W1,0_NOCOVID,2019,3,17,0.0001158,3/17/2019,4,0
819,819,3/18/2019,0.321625,TPrecipitation_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,TPrecipitation,W1,0_NOCOVID,2019,3,18,3.22E-05,3/18/2019,5,0
820,820,3/19/2019,0.01,TPrecipitation_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,TPrecipitation,W1,0_NOCOVID,2019,3,19,0.000001,3/19/2019,6,0
821,821,3/20/2019,0.12175,TPrecipitation_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,TPrecipitation,W1,0_NOCOVID,2019,3,20,0.000012175,3/20/2019,7,0
822,822,3/21/2019,0.1705,TPrecipitation_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,TPrecipitation,W1,0_NOCOVID,2019,3,21,0.00001705,3/21/2019,8,0
823,823,3/22/2019,0.00275,TPrecipitation_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,TPrecipitation,W1,0_NOCOVID,2019,3,22,0.000000275,3/22/2019,9,0
824,824,3/23/2019,0.003625,TPrecipitation_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,TPrecipitation,W1,0_NOCOVID,2019,3,23,3.63E-07,3/23/2019,10,0
825,825,3/24/2019,0.097375,TPrecipitation_W1_NOCOVID_2019,01_Tehran,Tehran,29_TE,TPrecipitation,W1,0_NOCOVID,2019,3,24,9.74E-06,3/24/2019,11,0
